time,x,y,H
25.501,4.25994e-05,0.418014,11.8165
25.502,4.26843e-05,0.417596,11.8165
25.503,4.27693e-05,0.417178,11.8165
25.504,4.28544e-05,0.416761,11.8165
25.505,4.29398e-05,0.416344,11.8165
25.506,4.30253e-05,0.415928,11.8165
25.507,4.3111e-05,0.415512,11.8165
25.508,4.31969e-05,0.415096,11.8165
25.509,4.32829e-05,0.414681,11.8165
25.51,4.33691e-05,0.414266,11.8165
25.511,4.34555e-05,0.413852,11.8165
25.512,4.3542e-05,0.413438,11.8165
25.513,4.36288e-05,0.413025,11.8165
25.514,4.37157e-05,0.412612,11.8166
25.515,4.38027e-05,0.412199,11.8166
25.516,4.389e-05,0.411787,11.8166
25.517,4.39774e-05,0.411375,11.8166
25.518,4.4065e-05,0.410964,11.8166
25.519,4.41528e-05,0.410553,11.8166
25.52,4.42407e-05,0.410142,11.8166
25.521,4.43288e-05,0.409732,11.8166
25.522,4.44171e-05,0.409322,11.8166
25.523,4.45056e-05,0.408913,11.8166
25.524,4.45942e-05,0.408504,11.8166
25.525,4.46831e-05,0.408096,11.8166
25.526,4.47721e-05,0.407688,11.8166
25.527,4.48612e-05,0.40728,11.8166
25.528,4.49506e-05,0.406873,11.8166
25.529,4.50401e-05,0.406466,11.8166
25.53,4.51298e-05,0.406059,11.8166
25.531,4.52197e-05,0.405653,11.8166
25.532,4.53098e-05,0.405248,11.8166
25.533,4.54001e-05,0.404842,11.8166
25.534,4.54905e-05,0.404438,11.8166
25.535,4.55811e-05,0.404033,11.8166
25.536,4.56719e-05,0.403629,11.8166
25.537,4.57629e-05,0.403225,11.8166
25.538,4.5854e-05,0.402822,11.8166
25.539,4.59454e-05,0.402419,11.8166
25.54,4.60369e-05,0.402017,11.8166
25.541,4.61286e-05,0.401615,11.8166
25.542,4.62205e-05,0.401213,11.8166
25.543,4.63126e-05,0.400812,11.8166
25.544,4.64048e-05,0.400411,11.8166
25.545,4.64972e-05,0.400011,11.8166
25.546,4.65899e-05,0.399611,11.8166
25.547,4.66827e-05,0.399211,11.8167
25.548,4.67757e-05,0.398812,11.8167
25.549,4.68688e-05,0.398413,11.8167
25.55,4.69622e-05,0.398015,11.8167
25.551,4.70558e-05,0.397617,11.8167
25.552,4.71495e-05,0.397219,11.8167
25.553,4.72434e-05,0.396822,11.8167
25.554,4.73375e-05,0.396425,11.8167
25.555,4.74318e-05,0.396029,11.8167
25.556,4.75263e-05,0.395633,11.8167
25.557,4.7621e-05,0.395237,11.8167
25.558,4.77159e-05,0.394842,11.8167
25.559,4.78109e-05,0.394447,11.8167
25.56,4.79062e-05,0.394053,11.8167
25.561,4.80016e-05,0.393659,11.8167
25.562,4.80972e-05,0.393265,11.8167
25.563,4.8193e-05,0.392872,11.8167
25.564,4.82891e-05,0.392479,11.8167
25.565,4.83852e-05,0.392086,11.8167
25.566,4.84816e-05,0.391694,11.8167
25.567,4.85782e-05,0.391302,11.8167
25.568,4.8675e-05,0.390911,11.8167
25.569,4.8772e-05,0.39052,11.8167
25.57,4.88691e-05,0.39013,11.8167
25.571,4.89665e-05,0.38974,11.8167
25.572,4.9064e-05,0.38935,11.8167
25.573,4.91618e-05,0.388961,11.8167
25.574,4.92597e-05,0.388572,11.8167
25.575,4.93579e-05,0.388183,11.8167
25.576,4.94562e-05,0.387795,11.8167
25.577,4.95547e-05,0.387407,11.8167
25.578,4.96535e-05,0.38702,11.8167
25.579,4.97524e-05,0.386633,11.8167
25.58,4.98515e-05,0.386246,11.8167
25.581,4.99508e-05,0.38586,11.8168
25.582,5.00503e-05,0.385474,11.8168
25.583,5.015e-05,0.385088,11.8168
25.584,5.025e-05,0.384703,11.8168
25.585,5.03501e-05,0.384319,11.8168
25.586,5.04504e-05,0.383934,11.8168
25.587,5.05509e-05,0.38355,11.8168
25.588,5.06516e-05,0.383167,11.8168
25.589,5.07525e-05,0.382784,11.8168
25.59,5.08536e-05,0.382401,11.8168
25.591,5.0955e-05,0.382018,11.8168
25.592,5.10565e-05,0.381636,11.8168
25.593,5.11582e-05,0.381255,11.8168
25.594,5.12601e-05,0.380874,11.8168
25.595,5.13623e-05,0.380493,11.8168
25.596,5.14646e-05,0.380112,11.8168
25.597,5.15671e-05,0.379732,11.8168
25.598,5.16699e-05,0.379352,11.8168
25.599,5.17728e-05,0.378973,11.8168
25.6,5.1876e-05,0.378594,11.8168
25.601,5.19793e-05,0.378215,11.8168
25.602,5.20829e-05,0.377837,11.8168
25.603,5.21867e-05,0.377459,11.8168
25.604,5.22907e-05,0.377082,11.8168
25.605,5.23948e-05,0.376705,11.8168
25.606,5.24992e-05,0.376328,11.8168
25.607,5.26038e-05,0.375952,11.8168
25.608,5.27086e-05,0.375576,11.8168
25.609,5.28137e-05,0.3752,11.8168
25.61,5.29189e-05,0.374825,11.8168
25.611,5.30243e-05,0.37445,11.8168
25.612,5.313e-05,0.374076,11.8168
25.613,5.32359e-05,0.373702,11.8168
25.614,5.33419e-05,0.373328,11.8169
25.615,5.34482e-05,0.372955,11.8169
25.616,5.35547e-05,0.372582,11.8169
25.617,5.36614e-05,0.372209,11.8169
25.618,5.37683e-05,0.371837,11.8169
25.619,5.38755e-05,0.371465,11.8169
25.62,5.39828e-05,0.371094,11.8169
25.621,5.40904e-05,0.370723,11.8169
25.622,5.41982e-05,0.370352,11.8169
25.623,5.43062e-05,0.369981,11.8169
25.624,5.44144e-05,0.369611,11.8169
25.625,5.45228e-05,0.369242,11.8169
25.626,5.46315e-05,0.368873,11.8169
25.627,5.47403e-05,0.368504,11.8169
25.628,5.48494e-05,0.368135,11.8169
25.629,5.49587e-05,0.367767,11.8169
25.63,5.50682e-05,0.367399,11.8169
25.631,5.51779e-05,0.367032,11.8169
25.632,5.52879e-05,0.366665,11.8169
25.633,5.53981e-05,0.366298,11.8169
25.634,5.55084e-05,0.365932,11.8169
25.635,5.56191e-05,0.365566,11.8169
25.636,5.57299e-05,0.3652,11.8169
25.637,5.58409e-05,0.364835,11.8169
25.638,5.59522e-05,0.36447,11.8169
25.639,5.60637e-05,0.364106,11.8169
25.64,5.61754e-05,0.363742,11.8169
25.641,5.62874e-05,0.363378,11.8169
25.642,5.63995e-05,0.363015,11.8169
25.643,5.65119e-05,0.362652,11.8169
25.644,5.66245e-05,0.362289,11.8169
25.645,5.67374e-05,0.361927,11.8169
25.646,5.68504e-05,0.361565,11.8169
25.647,5.69637e-05,0.361203,11.8169
25.648,5.70772e-05,0.360842,11.817
25.649,5.7191e-05,0.360481,11.817
25.65,5.7305e-05,0.360121,11.817
25.651,5.74192e-05,0.359761,11.817
25.652,5.75336e-05,0.359401,11.817
25.653,5.76482e-05,0.359041,11.817
25.654,5.77631e-05,0.358682,11.817
25.655,5.78782e-05,0.358324,11.817
25.656,5.79936e-05,0.357965,11.817
25.657,5.81091e-05,0.357607,11.817
25.658,5.82249e-05,0.35725,11.817
25.659,5.8341e-05,0.356893,11.817
25.66,5.84572e-05,0.356536,11.817
25.661,5.85737e-05,0.356179,11.817
25.662,5.86905e-05,0.355823,11.817
25.663,5.88074e-05,0.355467,11.817
25.664,5.89246e-05,0.355112,11.817
25.665,5.90421e-05,0.354757,11.817
25.666,5.91597e-05,0.354402,11.817
25.667,5.92776e-05,0.354047,11.817
25.668,5.93958e-05,0.353693,11.817
25.669,5.95141e-05,0.35334,11.817
25.67,5.96327e-05,0.352986,11.817
25.671,5.97516e-05,0.352633,11.817
25.672,5.98707e-05,0.352281,11.817
25.673,5.999e-05,0.351928,11.817
25.674,6.01095e-05,0.351577,11.817
25.675,6.02293e-05,0.351225,11.817
25.676,6.03494e-05,0.350874,11.817
25.677,6.04697e-05,0.350523,11.817
25.678,6.05902e-05,0.350172,11.817
25.679,6.07109e-05,0.349822,11.817
25.68,6.08319e-05,0.349472,11.817
25.681,6.09532e-05,0.349123,11.8171
25.682,6.10746e-05,0.348774,11.8171
25.683,6.11964e-05,0.348425,11.8171
25.684,6.13183e-05,0.348077,11.8171
25.685,6.14405e-05,0.347728,11.8171
25.686,6.1563e-05,0.347381,11.8171
25.687,6.16857e-05,0.347033,11.8171
25.688,6.18086e-05,0.346686,11.8171
25.689,6.19318e-05,0.34634,11.8171
25.69,6.20553e-05,0.345993,11.8171
25.691,6.21789e-05,0.345647,11.8171
25.692,6.23029e-05,0.345302,11.8171
25.693,6.2427e-05,0.344956,11.8171
25.694,6.25515e-05,0.344611,11.8171
25.695,6.26761e-05,0.344267,11.8171
25.696,6.28011e-05,0.343923,11.8171
25.697,6.29262e-05,0.343579,11.8171
25.698,6.30517e-05,0.343235,11.8171
25.699,6.31773e-05,0.342892,11.8171
25.7,6.33032e-05,0.342549,11.8171
25.701,6.34294e-05,0.342206,11.8171
25.702,6.35558e-05,0.341864,11.8171
25.703,6.36825e-05,0.341522,11.8171
25.704,6.38095e-05,0.341181,11.8171
25.705,6.39366e-05,0.34084,11.8171
25.706,6.40641e-05,0.340499,11.8171
25.707,6.41918e-05,0.340158,11.8171
25.708,6.43197e-05,0.339818,11.8171
25.709,6.44479e-05,0.339478,11.8171
25.71,6.45764e-05,0.339139,11.8171
25.711,6.47051e-05,0.3388,11.8171
25.712,6.48341e-05,0.338461,11.8171
25.713,6.49633e-05,0.338122,11.8171
25.714,6.50928e-05,0.337784,11.8171
25.715,6.52225e-05,0.337446,11.8172
25.716,6.53525e-05,0.337109,11.8172
25.717,6.54828e-05,0.336772,11.8172
25.718,6.56133e-05,0.336435,11.8172
25.719,6.57441e-05,0.336099,11.8172
25.72,6.58751e-05,0.335763,11.8172
25.721,6.60065e-05,0.335427,11.8172
25.722,6.6138e-05,0.335091,11.8172
25.723,6.62699e-05,0.334756,11.8172
25.724,6.6402e-05,0.334422,11.8172
25.725,6.65343e-05,0.334087,11.8172
25.726,6.66669e-05,0.333753,11.8172
25.727,6.67998e-05,0.333419,11.8172
25.728,6.6933e-05,0.333086,11.8172
25.729,6.70664e-05,0.332753,11.8172
25.73,6.72001e-05,0.33242,11.8172
25.731,6.7334e-05,0.332088,11.8172
25.732,6.74683e-05,0.331756,11.8172
25.733,6.76027e-05,0.331424,11.8172
25.734,6.77375e-05,0.331092,11.8172
25.735,6.78725e-05,0.330761,11.8172
25.736,6.80078e-05,0.330431,11.8172
25.737,6.81434e-05,0.3301,11.8172
25.738,6.82792e-05,0.32977,11.8172
25.739,6.84153e-05,0.32944,11.8172
25.74,6.85517e-05,0.329111,11.8172
25.741,6.86884e-05,0.328782,11.8172
25.742,6.88253e-05,0.328453,11.8172
25.743,6.89625e-05,0.328124,11.8172
25.744,6.91e-05,0.327796,11.8172
25.745,6.92377e-05,0.327469,11.8172
25.746,6.93757e-05,0.327141,11.8172
25.747,6.9514e-05,0.326814,11.8172
25.748,6.96526e-05,0.326487,11.8173
25.749,6.97915e-05,0.326161,11.8173
25.75,6.99306e-05,0.325834,11.8173
25.751,7.007e-05,0.325509,11.8173
25.752,7.02097e-05,0.325183,11.8173
25.753,7.03496e-05,0.324858,11.8173
25.754,7.04899e-05,0.324533,11.8173
25.755,7.06304e-05,0.324209,11.8173
25.756,7.07712e-05,0.323884,11.8173
25.757,7.09123e-05,0.32356,11.8173
25.758,7.10537e-05,0.323237,11.8173
25.759,7.11953e-05,0.322914,11.8173
25.76,7.13372e-05,0.322591,11.8173
25.761,7.14794e-05,0.322268,11.8173
25.762,7.16219e-05,0.321946,11.8173
25.763,7.17647e-05,0.321624,11.8173
25.764,7.19078e-05,0.321302,11.8173
25.765,7.20511e-05,0.320981,11.8173
25.766,7.21948e-05,0.32066,11.8173
25.767,7.23387e-05,0.320339,11.8173
25.768,7.24829e-05,0.320019,11.8173
25.769,7.26274e-05,0.319699,11.8173
25.77,7.27722e-05,0.319379,11.8173
25.771,7.29173e-05,0.31906,11.8173
25.772,7.30627e-05,0.318741,11.8173
25.773,7.32083e-05,0.318422,11.8173
25.774,7.33543e-05,0.318104,11.8173
25.775,7.35005e-05,0.317786,11.8173
25.776,7.36471e-05,0.317468,11.8173
25.777,7.37939e-05,0.31715,11.8173
25.778,7.3941e-05,0.316833,11.8173
25.779,7.40884e-05,0.316516,11.8173
25.78,7.42361e-05,0.3162,11.8173
25.781,7.43841e-05,0.315884,11.8173
25.782,7.45324e-05,0.315568,11.8174
25.783,7.4681e-05,0.315252,11.8174
25.784,7.48299e-05,0.314937,11.8174
25.785,7.49791e-05,0.314622,11.8174
25.786,7.51286e-05,0.314307,11.8174
25.787,7.52784e-05,0.313993,11.8174
25.788,7.54285e-05,0.313679,11.8174
25.789,7.55788e-05,0.313365,11.8174
25.79,7.57295e-05,0.313052,11.8174
25.791,7.58805e-05,0.312739,11.8174
25.792,7.60318e-05,0.312426,11.8174
25.793,7.61834e-05,0.312114,11.8174
25.794,7.63353e-05,0.311802,11.8174
25.795,7.64875e-05,0.31149,11.8174
25.796,7.664e-05,0.311178,11.8174
25.797,7.67928e-05,0.310867,11.8174
25.798,7.69459e-05,0.310556,11.8174
25.799,7.70993e-05,0.310246,11.8174
25.8,7.7253e-05,0.309936,11.8174
25.801,7.7407e-05,0.309626,11.8174
25.802,7.75614e-05,0.309316,11.8174
25.803,7.7716e-05,0.309007,11.8174
25.804,7.7871e-05,0.308698,11.8174
25.805,7.80262e-05,0.308389,11.8174
25.806,7.81818e-05,0.308081,11.8174
25.807,7.83377e-05,0.307773,11.8174
25.808,7.84939e-05,0.307465,11.8174
25.809,7.86504e-05,0.307157,11.8174
25.81,7.88072e-05,0.30685,11.8174
25.811,7.89643e-05,0.306543,11.8174
25.812,7.91218e-05,0.306237,11.8174
25.813,7.92795e-05,0.30593,11.8174
25.814,7.94376e-05,0.305625,11.8174
25.815,7.9596e-05,0.305319,11.8175
25.816,7.97547e-05,0.305014,11.8175
25.817,7.99137e-05,0.304709,11.8175
25.818,8.00731e-05,0.304404,11.8175
25.819,8.02327e-05,0.304099,11.8175
25.82,8.03927e-05,0.303795,11.8175
25.821,8.0553e-05,0.303492,11.8175
25.822,8.07136e-05,0.303188,11.8175
25.823,8.08746e-05,0.302885,11.8175
25.824,8.10358e-05,0.302582,11.8175
25.825,8.11974e-05,0.302279,11.8175
25.826,8.13593e-05,0.301977,11.8175
25.827,8.15215e-05,0.301675,11.8175
25.828,8.16841e-05,0.301374,11.8175
25.829,8.1847e-05,0.301072,11.8175
25.83,8.20102e-05,0.300771,11.8175
25.831,8.21737e-05,0.30047,11.8175
25.832,8.23375e-05,0.30017,11.8175
25.833,8.25017e-05,0.29987,11.8175
25.834,8.26662e-05,0.29957,11.8175
25.835,8.28311e-05,0.29927,11.8175
25.836,8.29962e-05,0.298971,11.8175
25.837,8.31617e-05,0.298672,11.8175
25.838,8.33275e-05,0.298373,11.8175
25.839,8.34937e-05,0.298075,11.8175
25.84,8.36602e-05,0.297777,11.8175
25.841,8.3827e-05,0.297479,11.8175
25.842,8.39942e-05,0.297182,11.8175
25.843,8.41617e-05,0.296884,11.8175
25.844,8.43295e-05,0.296588,11.8175
25.845,8.44976e-05,0.296291,11.8175
25.846,8.46661e-05,0.295995,11.8175
25.847,8.4835e-05,0.295699,11.8175
25.848,8.50041e-05,0.295403,11.8175
25.849,8.51736e-05,0.295108,11.8176
25.85,8.53435e-05,0.294812,11.8176
25.851,8.55137e-05,0.294518,11.8176
25.852,8.56842e-05,0.294223,11.8176
25.853,8.58551e-05,0.293929,11.8176
25.854,8.60263e-05,0.293635,11.8176
25.855,8.61978e-05,0.293341,11.8176
25.856,8.63697e-05,0.293048,11.8176
25.857,8.65419e-05,0.292755,11.8176
25.858,8.67145e-05,0.292462,11.8176
25.859,8.68874e-05,0.29217,11.8176
25.86,8.70607e-05,0.291878,11.8176
25.861,8.72343e-05,0.291586,11.8176
25.862,8.74083e-05,0.291294,11.8176
25.863,8.75826e-05,0.291003,11.8176
25.864,8.77572e-05,0.290712,11.8176
25.865,8.79322e-05,0.290421,11.8176
25.866,8.81076e-05,0.290131,11.8176
25.867,8.82833e-05,0.289841,11.8176
25.868,8.84594e-05,0.289551,11.8176
25.869,8.86358e-05,0.289261,11.8176
25.87,8.88125e-05,0.288972,11.8176
25.871,8.89896e-05,0.288683,11.8176
25.872,8.91671e-05,0.288394,11.8176
25.873,8.93449e-05,0.288106,11.8176
25.874,8.95231e-05,0.287818,11.8176
25.875,8.97016e-05,0.28753,11.8176
25.876,8.98805e-05,0.287242,11.8176
25.877,9.00598e-05,0.286955,11.8176
25.878,9.02394e-05,0.286668,11.8176
25.879,9.04193e-05,0.286382,11.8176
25.88,9.05996e-05,0.286095,11.8176
25.881,9.07803e-05,0.285809,11.8176
25.882,9.09614e-05,0.285523,11.8177
25.883,9.11428e-05,0.285238,11.8177
25.884,9.13245e-05,0.284952,11.8177
25.885,9.15067e-05,0.284668,11.8177
25.886,9.16892e-05,0.284383,11.8177
25.887,9.1872e-05,0.284098,11.8177
25.888,9.20552e-05,0.283814,11.8177
25.889,9.22388e-05,0.283531,11.8177
25.89,9.24228e-05,0.283247,11.8177
25.891,9.26071e-05,0.282964,11.8177
25.892,9.27918e-05,0.282681,11.8177
25.893,9.29768e-05,0.282398,11.8177
25.894,9.31623e-05,0.282116,11.8177
25.895,9.33481e-05,0.281834,11.8177
25.896,9.35342e-05,0.281552,11.8177
25.897,9.37208e-05,0.28127,11.8177
25.898,9.39077e-05,0.280989,11.8177
25.899,9.4095e-05,0.280708,11.8177
25.9,9.42826e-05,0.280427,11.8177
25.901,9.44707e-05,0.280147,11.8177
25.902,9.46591e-05,0.279867,11.8177
25.903,9.48479e-05,0.279587,11.8177
25.904,9.50371e-05,0.279307,11.8177
25.905,9.52266e-05,0.279028,11.8177
25.906,9.54165e-05,0.278749,11.8177
25.907,9.56068e-05,0.27847,11.8177
25.908,9.57975e-05,0.278192,11.8177
25.909,9.59886e-05,0.277914,11.8177
25.91,9.618e-05,0.277636,11.8177
25.911,9.63718e-05,0.277358,11.8177
25.912,9.6564e-05,0.277081,11.8177
25.913,9.67566e-05,0.276804,11.8177
25.914,9.69496e-05,0.276527,11.8177
25.915,9.7143e-05,0.27625,11.8177
25.916,9.73367e-05,0.275974,11.8178
25.917,9.75309e-05,0.275698,11.8178
25.918,9.77254e-05,0.275422,11.8178
25.919,9.79203e-05,0.275147,11.8178
25.92,9.81156e-05,0.274872,11.8178
25.921,9.83113e-05,0.274597,11.8178
25.922,9.85074e-05,0.274322,11.8178
25.923,9.87038e-05,0.274048,11.8178
25.924,9.89007e-05,0.273774,11.8178
25.925,9.9098e-05,0.2735,11.8178
25.926,9.92956e-05,0.273227,11.8178
25.927,9.94937e-05,0.272953,11.8178
25.928,9.96921e-05,0.27268,11.8178
25.929,9.9891e-05,0.272408,11.8178
25.93,0.00010009,0.272135,11.8178
25.931,0.00010029,0.271863,11.8178
25.932,0.00010049,0.271591,11.8178
25.933,0.00010069,0.27132,11.8178
25.934,0.000100891,0.271048,11.8178
25.935,0.000101092,0.270777,11.8178
25.936,0.000101294,0.270507,11.8178
25.937,0.000101496,0.270236,11.8178
25.938,0.000101698,0.269966,11.8178
25.939,0.000101901,0.269696,11.8178
25.94,0.000102105,0.269426,11.8178
25.941,0.000102308,0.269157,11.8178
25.942,0.000102512,0.268888,11.8178
25.943,0.000102717,0.268619,11.8178
25.944,0.000102922,0.26835,11.8178
25.945,0.000103127,0.268082,11.8178
25.946,0.000103333,0.267814,11.8178
25.947,0.000103539,0.267546,11.8178
25.948,0.000103745,0.267278,11.8178
25.949,0.000103952,0.267011,11.8179
25.95,0.00010416,0.266744,11.8179
25.951,0.000104367,0.266477,11.8179
25.952,0.000104576,0.266211,11.8179
25.953,0.000104784,0.265945,11.8179
25.954,0.000104993,0.265679,11.8179
25.955,0.000105203,0.265413,11.8179
25.956,0.000105412,0.265148,11.8179
25.957,0.000105623,0.264882,11.8179
25.958,0.000105833,0.264618,11.8179
25.959,0.000106044,0.264353,11.8179
25.96,0.000106256,0.264089,11.8179
25.961,0.000106468,0.263824,11.8179
25.962,0.00010668,0.263561,11.8179
25.963,0.000106893,0.263297,11.8179
25.964,0.000107106,0.263034,11.8179
25.965,0.00010732,0.262771,11.8179
25.966,0.000107534,0.262508,11.8179
25.967,0.000107749,0.262245,11.8179
25.968,0.000107963,0.261983,11.8179
25.969,0.000108179,0.261721,11.8179
25.97,0.000108395,0.26146,11.8179
25.971,0.000108611,0.261198,11.8179
25.972,0.000108828,0.260937,11.8179
25.973,0.000109045,0.260676,11.8179
25.974,0.000109262,0.260415,11.8179
25.975,0.00010948,0.260155,11.8179
25.976,0.000109698,0.259895,11.8179
25.977,0.000109917,0.259635,11.8179
25.978,0.000110137,0.259375,11.8179
25.979,0.000110356,0.259116,11.8179
25.98,0.000110576,0.258857,11.8179
25.981,0.000110797,0.258598,11.8179
25.982,0.000111018,0.258339,11.8179
25.983,0.000111239,0.258081,11.818
25.984,0.000111461,0.257823,11.818
25.985,0.000111684,0.257565,11.818
25.986,0.000111907,0.257307,11.818
25.987,0.00011213,0.25705,11.818
25.988,0.000112353,0.256793,11.818
25.989,0.000112578,0.256536,11.818
25.99,0.000112802,0.25628,11.818
25.991,0.000113027,0.256023,11.818
25.992,0.000113253,0.255767,11.818
25.993,0.000113479,0.255512,11.818
25.994,0.000113705,0.255256,11.818
25.995,0.000113932,0.255001,11.818
25.996,0.000114159,0.254746,11.818
25.997,0.000114387,0.254491,11.818
25.998,0.000114615,0.254237,11.818
25.999,0.000114844,0.253982,11.818
26,0.000115073,0.253728,11.818
26.001,0.000115302,0.253475,11.818
26.002,0.000115532,0.253221,11.818
26.003,0.000115763,0.252968,11.818
26.004,0.000115994,0.252715,11.818
26.005,0.000116225,0.252462,11.818
26.006,0.000116457,0.25221,11.818
26.007,0.000116689,0.251958,11.818
26.008,0.000116922,0.251706,11.818
26.009,0.000117155,0.251454,11.818
26.01,0.000117389,0.251203,11.818
26.011,0.000117623,0.250951,11.818
26.012,0.000117858,0.2507,11.818
26.013,0.000118093,0.25045,11.818
26.014,0.000118329,0.250199,11.818
26.015,0.000118565,0.249949,11.818
26.016,0.000118801,0.249699,11.8181
26.017,0.000119038,0.249449,11.8181
26.018,0.000119276,0.2492,11.8181
26.019,0.000119514,0.248951,11.8181
26.02,0.000119752,0.248702,11.8181
26.021,0.000119991,0.248453,11.8181
26.022,0.00012023,0.248205,11.8181
26.023,0.00012047,0.247956,11.8181
26.024,0.000120711,0.247708,11.8181
26.025,0.000120951,0.247461,11.8181
26.026,0.000121193,0.247213,11.8181
26.027,0.000121435,0.246966,11.8181
26.028,0.000121677,0.246719,11.8181
26.029,0.00012192,0.246472,11.8181
26.03,0.000122163,0.246226,11.8181
26.031,0.000122407,0.24598,11.8181
26.032,0.000122651,0.245734,11.8181
26.033,0.000122895,0.245488,11.8181
26.034,0.000123141,0.245243,11.8181
26.035,0.000123386,0.244997,11.8181
26.036,0.000123632,0.244752,11.8181
26.037,0.000123879,0.244508,11.8181
26.038,0.000124126,0.244263,11.8181
26.039,0.000124374,0.244019,11.8181
26.04,0.000124622,0.243775,11.8181
26.041,0.000124871,0.243531,11.8181
26.042,0.00012512,0.243287,11.8181
26.043,0.00012537,0.243044,11.8181
26.044,0.00012562,0.242801,11.8181
26.045,0.00012587,0.242558,11.8181
26.046,0.000126121,0.242316,11.8181
26.047,0.000126373,0.242073,11.8181
26.048,0.000126625,0.241831,11.8181
26.049,0.000126878,0.24159,11.8181
26.05,0.000127131,0.241348,11.8182
26.051,0.000127385,0.241107,11.8182
26.052,0.000127639,0.240865,11.8182
26.053,0.000127893,0.240625,11.8182
26.054,0.000128149,0.240384,11.8182
26.055,0.000128404,0.240144,11.8182
26.056,0.00012866,0.239903,11.8182
26.057,0.000128917,0.239664,11.8182
26.058,0.000129174,0.239424,11.8182
26.059,0.000129432,0.239184,11.8182
26.06,0.00012969,0.238945,11.8182
26.061,0.000129949,0.238706,11.8182
26.062,0.000130208,0.238468,11.8182
26.063,0.000130468,0.238229,11.8182
26.064,0.000130728,0.237991,11.8182
26.065,0.000130989,0.237753,11.8182
26.066,0.000131251,0.237515,11.8182
26.067,0.000131513,0.237278,11.8182
26.068,0.000131775,0.23704,11.8182
26.069,0.000132038,0.236803,11.8182
26.07,0.000132301,0.236567,11.8182
26.071,0.000132565,0.23633,11.8182
26.072,0.00013283,0.236094,11.8182
26.073,0.000133095,0.235858,11.8182
26.074,0.00013336,0.235622,11.8182
26.075,0.000133627,0.235386,11.8182
26.076,0.000133893,0.235151,11.8182
26.077,0.00013416,0.234916,11.8182
26.078,0.000134428,0.234681,11.8182
26.079,0.000134696,0.234446,11.8182
26.08,0.000134965,0.234212,11.8182
26.081,0.000135234,0.233977,11.8182
26.082,0.000135504,0.233743,11.8182
26.083,0.000135774,0.23351,11.8183
26.084,0.000136045,0.233276,11.8183
26.085,0.000136317,0.233043,11.8183
26.086,0.000136589,0.23281,11.8183
26.087,0.000136861,0.232577,11.8183
26.088,0.000137134,0.232344,11.8183
26.089,0.000137408,0.232112,11.8183
26.09,0.000137682,0.23188,11.8183
26.091,0.000137957,0.231648,11.8183
26.092,0.000138232,0.231416,11.8183
26.093,0.000138508,0.231185,11.8183
26.094,0.000138784,0.230954,11.8183
26.095,0.000139061,0.230723,11.8183
26.096,0.000139339,0.230492,11.8183
26.097,0.000139617,0.230262,11.8183
26.098,0.000139896,0.230031,11.8183
26.099,0.000140175,0.229801,11.8183
26.1,0.000140454,0.229572,11.8183
26.101,0.000140735,0.229342,11.8183
26.102,0.000141015,0.229113,11.8183
26.103,0.000141297,0.228884,11.8183
26.104,0.000141579,0.228655,11.8183
26.105,0.000141861,0.228426,11.8183
26.106,0.000142144,0.228198,11.8183
26.107,0.000142428,0.227969,11.8183
26.108,0.000142712,0.227741,11.8183
26.109,0.000142997,0.227514,11.8183
26.11,0.000143282,0.227286,11.8183
26.111,0.000143568,0.227059,11.8183
26.112,0.000143855,0.226832,11.8183
26.113,0.000144142,0.226605,11.8183
26.114,0.000144429,0.226378,11.8183
26.115,0.000144718,0.226152,11.8183
26.116,0.000145006,0.225926,11.8183
26.117,0.000145296,0.2257,11.8184
26.118,0.000145586,0.225474,11.8184
26.119,0.000145876,0.225249,11.8184
26.12,0.000146167,0.225023,11.8184
26.121,0.000146459,0.224798,11.8184
26.122,0.000146751,0.224574,11.8184
26.123,0.000147044,0.224349,11.8184
26.124,0.000147338,0.224125,11.8184
26.125,0.000147632,0.223901,11.8184
26.126,0.000147926,0.223677,11.8184
26.127,0.000148221,0.223453,11.8184
26.128,0.000148517,0.22323,11.8184
